src1_x,src1_y,src1_z,src2_x,src2_y,src2_z,rlt_x,rlt_y,rlt_z
-2.30649,-0.18231,-0.197971,-2.15846,-0.14745,-0.161809,-0.788045,-0.0799174,-0.167624
-2.38689,-0.160258,-0.157626,-2.15549,-0.138855,-0.137502,-0.81711,-0.073101,-0.143602
-2.45648,-0.138831,-0.101314,-2.15222,-0.130803,-0.113971,-0.846694,-0.0665247,-0.119697
-2.42959,-0.0963674,-0.0531303,-2.14874,-0.12305,-0.0931574,-0.874939,-0.0595231,-0.0979678
-2.50438,-0.0855894,-0.0137369,-2.14521,-0.115754,-0.073068,-0.904064,-0.0528948,-0.0765956
-2.47498,-0.0940024,-0.00920954,-2.14249,-0.10865,-0.0515404,-0.932821,-0.0467551,-0.0541508
-2.41293,-0.086527,-0.0128081,-2.14068,-0.101504,-0.028042,-0.96065,-0.040547,-0.0302956
-2.44259,-0.0605541,0.0105665,-2.13971,-0.0943256,-0.00282857,-0.98934,-0.0339124,-0.00476912
-2.53637,-0.0363868,0.0775413,-2.13992,-0.086998,0.0226298,-1.02048,-0.0267809,0.0218263
-2.57544,-0.0426545,0.134398,-2.14123,-0.0791805,0.0463944,-1.05286,-0.0194371,0.0473671
-2.50648,-0.0101817,0.126717,-2.14322,-0.0724175,0.0672509,-1.08389,-0.0126243,0.0693934
-2.55935,0.0342434,0.13192,-2.14501,-0.0669861,0.0885761,-1.11515,-0.0063642,0.0915427
-2.53545,0.0272988,0.151622,-2.14694,-0.0623111,0.109475,-1.14545,-0.00110945,0.113225
-2.51424,0.0363083,0.146783,-2.14974,-0.0575296,0.129266,-1.17556,0.00432477,0.133292
-2.47858,0.0160907,0.193045,-2.15324,-0.0528333,0.150006,-1.20506,0.00916251,0.154811
-2.50081,-0.0217988,0.241525,-2.15727,-0.0480944,0.172513,-1.23492,0.0131874,0.178603
-2.46642,-0.0131729,0.238957,-2.16116,-0.0431957,0.195021,-1.26336,0.0174609,0.201868
-2.50724,-0.0168236,0.263785,-2.16474,-0.0381478,0.217092,-1.29175,0.0217222,0.224736
-2.41421,-0.0350595,0.275643,-2.16864,-0.0333342,0.238747,-1.31802,0.0253038,0.246976
-2.3156,-0.0301538,0.250107,-2.17284,-0.0288616,0.260669,-1.34209,0.0285779,0.268522
-2.33137,-0.0378505,0.236167,-2.17667,-0.0246979,0.283336,-1.36563,0.0313297,0.290089
-2.27676,-0.0483899,0.271769,-2.17964,-0.020694,0.305823,-1.38676,0.0336591,0.311759
-2.36832,-0.037233,0.322278,-2.18186,-0.0169352,0.327617,-1.40857,0.035925,0.333328
-2.34094,-0.0368862,0.355556,-2.18336,-0.01389,0.349048,-1.42868,0.037453,0.354775
-2.38152,-0.0310685,0.371038,-2.18443,-0.011697,0.370065,-1.4488,0.0382317,0.375696
-2.33948,-0.0113501,0.350998,-2.1851,-0.0106119,0.392029,-1.46726,0.0383035,0.396728
-2.37209,0.0146574,0.355363,-2.18581,-0.0103258,0.415336,-1.48606,0.0381109,0.418741
-2.33287,0.0177502,0.392107,-2.18838,-0.00856967,0.440027,-1.50551,0.0394247,0.442406
-2.29355,-0.0233884,0.392383,-2.1898,-0.00624896,0.463568,-1.52266,0.0404428,0.464475
-2.29355,-0.0233884,0.392383,-2.19122,-0.00392825,0.487109,-1.53947,0.0414404,0.486104
-2.25329,-0.0856169,0.430546,-2.19052,-0.00233188,0.508104,-1.55306,0.0404637,0.505568
-2.19718,-0.0611173,0.422402,-2.18838,-0.00119357,0.526798,-1.56384,0.0395477,0.522224
-2.20119,-0.0265072,0.402554,-2.18512,0.000168425,0.545407,-1.5734,0.0395613,0.538067
-2.21969,-0.0181137,0.397448,-2.18117,0.00194592,0.564942,-1.58245,0.0401498,0.5544
-2.24539,-0.0300228,0.472765,-2.17663,0.00319073,0.585213,-1.59126,0.0399662,0.572632
-2.36702,-0.0132253,0.556719,-2.17149,0.00344494,0.605963,-1.60174,0.0391515,0.592649
-2.48364,0.0249533,0.612848,-2.16595,0.00305997,0.626074,-1.61395,0.0384903,0.612762
-2.60523,0.0830505,0.69993,-2.16114,0.00224881,0.644363,-1.62907,0.0385866,0.632428
-2.57471,-0.0160503,0.735484,-2.15805,0.00123532,0.664015,-1.64494,0.0365006,0.653749
-2.7584,-0.0220669,0.794697,-2.15546,0.000999419,0.685181,-1.66468,0.0350981,0.67731
-2.84303,-0.000376347,0.855632,-2.15289,0.00230817,0.707039,-1.68573,0.0356712,0.702297
-2.79411,0.0159253,0.870121,-2.15017,0.00488461,0.72847,-1.70522,0.0378012,0.726657
-2.75241,0.0595446,0.845682,-2.14757,0.00819607,0.749167,-1.72362,0.0414813,0.74932
-2.66763,0.0656276,0.836964,-2.14518,0.0114117,0.769597,-1.74017,0.0451155,0.771095
-2.69809,0.0397255,0.853149,-2.14333,0.0140095,0.788355,-1.75751,0.0475536,0.791119
-2.70095,0.0272984,0.864587,-2.1424,0.0155952,0.805175,-1.77546,0.0487025,0.809071
-2.62179,0.0459945,0.879034,-2.14185,0.0161689,0.82144,-1.79186,0.0492106,0.82641
-2.76895,0.0263534,0.953704,-2.14153,0.016306,0.838248,-1.81107,0.0488877,0.845428
-2.98523,-0.00734191,1.00134,-2.14156,0.0165709,0.855344,-1.83459,0.0480227,0.865301
-3.07942,-0.0401768,1.07461,-2.14151,0.0174855,0.872036,-1.85944,0.047155,0.885844
3.05508,-0.0292401,1.12678,-2.14035,0.019572,0.886053,-1.76001,0.0476719,0.9044
2.97043,0.0116397,1.11845,-2.138,0.0232136,0.897088,-1.66311,0.0505201,0.919495
-3.01456,0.0636575,1.06242,-2.13527,0.0280378,0.906578,-1.68745,0.0555105,0.931654
-2.84867,0.117858,1.00332,-2.13311,0.033139,0.915535,-1.70856,0.0617566,0.941866
-2.76675,0.11529,0.97175,-2.13165,0.0381974,0.92477,-1.72829,0.0677846,0.951513
-2.7256,0.137292,0.981085,-2.13049,0.0434797,0.934345,-1.7471,0.0743514,0.961488
-2.85841,0.128227,1.01774,-2.1297,0.0492199,0.94456,-1.76856,0.0810543,0.972624
-2.79649,0.131697,1.02297,-2.12975,0.055397,0.954135,-1.78916,0.0881207,0.983015
-2.77075,0.122097,1.00016,-2.13064,0.0614569,0.962453,-1.80967,0.0947389,0.991509
-2.6956,0.125735,0.978898,-2.13216,0.0672184,0.970836,-1.82887,0.101005,0.999472
-2.6179,0.102177,0.946364,-2.13392,0.0727031,0.979953,-1.84638,0.106403,1.00734
-2.62107,0.0966939,0.973974,-2.13522,0.0780491,0.990466,-1.86315,0.111448,1.01698
-2.70869,0.130892,1.01305,-2.13629,0.0837893,1.00185,-1.88111,0.117463,1.02806
-2.81952,0.149608,1.06989,-2.13786,0.0901475,1.01337,-1.90142,0.124337,1.04018
-2.94647,0.150017,1.11108,-2.14005,0.0972407,1.02344,-1.92446,0.131802,1.05147
-2.94983,0.149135,1.12671,-2.14298,0.10492,1.03293,-1.94784,0.139674,1.06228
-2.891,0.163106,1.11038,-2.147,0.112748,1.04244,-1.97065,0.147814,1.07256
-2.81679,0.160446,1.0608,-2.15157,0.120438,1.05054,-1.99204,0.155602,1.08026
-2.63101,0.129498,0.982144,-2.15653,0.127264,1.05732,-2.00969,0.161771,1.08494
-2.28265,0.0678805,0.869332,-2.16185,0.132131,1.06428,-2.02036,0.164662,1.08745
-2.17885,0.0203714,0.782489,-2.16712,0.134047,1.07304,-2.0287,0.163654,1.08994
-2.04515,-0.0353227,0.789395,-2.17113,0.133524,1.0848,-2.03295,0.159162,1.09545
-2.12458,-0.0620982,0.929108,-2.17379,0.128675,1.10178,-2.0374,0.149985,1.10876
-2.34873,-0.0908368,1.0902,-2.17416,0.122921,1.11733,-2.04398,0.13953,1.12363
-2.8778,-0.0303543,1.20854,-2.17267,0.117625,1.13132,-2.05919,0.130942,1.13904
-2.8778,-0.0303543,1.20854,-2.17118,0.11233,1.1453,-2.07411,0.122526,1.15413
-3.03873,0.0424362,1.26243,-2.16905,0.108003,1.1593,-2.09131,0.116684,1.17002
2.92846,0.0789692,1.34149,-2.16732,0.10488,1.17387,-1.98923,0.11287,1.18773
2.95308,0.0847864,1.40355,-2.16661,0.103377,1.18756,-1.88968,0.110835,1.20546
2.8199,0.108225,1.43195,-2.16709,0.103407,1.19969,-1.79596,0.110813,1.22187
2.88946,0.108191,1.4182,-2.16885,0.104844,1.21139,-1.70398,0.112168,1.23726
2.98995,0.0963449,1.40131,-2.17102,0.106931,1.22292,-1.61223,0.113896,1.25185
2.98058,0.0888216,1.37422,-2.17355,0.10956,1.23415,-1.52285,0.115972,1.2653
3.13791,0.060989,1.34292,-2.1765,0.112712,1.24386,-1.43253,0.117961,1.27637
-2.90388,0.0656151,1.27576,-2.17941,0.116236,1.25343,-1.46481,0.120368,1.28573
-2.66266,0.0304398,1.223,-2.18219,0.119931,1.26499,-1.49149,0.12219,1.29581
-2.67139,-0.0198341,1.24153,-2.185,0.122444,1.27918,-1.51783,0.121812,1.30863
-2.81152,-0.000571914,1.28637,-2.18829,0.123177,1.29306,-1.54693,0.120083,1.32179
-3.04253,0.018369,1.35212,-2.19224,0.122569,1.30605,-1.58072,0.117453,1.33513
3.12828,0.0125999,1.3918,-2.19646,0.121811,1.31935,-1.49068,0.114613,1.34929
2.8979,-0.000811117,1.5073,-2.20051,0.12117,1.33231,-1.40687,0.111676,1.36515
2.64258,0.0779347,1.6041,-2.20499,0.120998,1.34346,-1.33027,0.110833,1.38086
2.75445,0.122871,1.61001,-2.20978,0.122168,1.35203,-1.25327,0.112221,1.39384
3.08313,0.0644569,1.4706,-2.2137,0.124947,1.35871,-1.17039,0.113989,1.40193
-2.81958,0.0100512,1.32303,-2.21624,0.128663,1.36545,-1.20586,0.115552,1.40694
-2.67155,0.0529597,1.25213,-2.2186,0.131485,1.37164,-1.23748,0.117065,1.40992
-2.6858,0.00308323,1.2708,-2.22094,0.132868,1.37906,-1.26875,0.116141,1.4144
-2.78587,-0.0256617,1.32908,-2.22341,0.133059,1.39011,-1.30151,0.113492,1.42353
-2.84229,-0.00451409,1.36525,-2.22555,0.132567,1.40341,-1.33442,0.11065,1.43539
-3.00669,0.00533229,1.43943,-2.22628,0.131863,1.41716,-1.36858,0.107853,1.44895
3.09228,0.0802441,1.52286,-2.22558,0.131403,1.42943,-1.27868,0.10685,1.46245
2.88642,0.120255,1.59812,-2.22457,0.131657,1.43971,-1.19439,0.107368,1.47524
2.91434,0.115091,1.62061,-2.22403,0.133286,1.44772,-1.11168,0.109118,1.486
2.915,0.0780543,1.56891,-2.22412,0.136586,1.45443,-1.03123,0.111731,1.49423
3.04131,0.030724,1.51756,-2.22494,0.140825,1.46125,-0.950586,0.114265,1.50139
-2.99662,0.0380453,1.48639,-2.22631,0.145074,1.46735,-0.992855,0.116904,1.50707
-2.99143,0.0479973,1.46424,-2.22771,0.148939,1.47247,-1.0342,0.119314,1.51122
-3.00231,0.0794084,1.47103,-2.22902,0.152496,1.47635,-1.07484,0.122002,1.51423
-2.94355,0.0773229,1.44839,-2.23053,0.155796,1.47987,-1.1137,0.124343,1.51635
-2.83319,0.0586515,1.3832,-2.2325,0.159086,1.48401,-1.15001,0.126253,1.51775
-2.61854,0.0342108,1.31425,-2.23436,0.161674,1.4886,-1.18121,0.126948,1.51818
-2.53059,0.00795644,1.30865,-2.23566,0.162599,1.49217,-1.20947,0.125475,1.51748
-2.56898,0.0315973,1.31506,-2.23643,0.16183,1.49482,-1.23742,0.122844,1.51603
-2.7765,0.0488157,1.37644,-2.23673,0.159879,1.49799,-1.26849,0.119452,1.51635
-3.06117,0.0194137,1.49411,-2.23797,0.158099,1.50189,-1.30556,0.115706,1.51973
-3.06117,0.0194137,1.49411,-2.2392,0.156318,1.50579,-1.34188,0.112035,1.52303
-3.00798,-0.0137913,1.49805,-2.24024,0.153931,1.50921,-1.37622,0.107179,1.52589
-3.00798,-0.0137913,1.49805,-2.24127,0.151543,1.51264,-1.40987,0.102419,1.5287
3.14057,0.002581,1.54053,-2.24172,0.148985,1.51494,-1.3193,0.0979156,1.53119
3.01427,0.0318726,1.58161,-2.24147,0.146863,1.5159,-1.23238,0.0945157,1.53313
2.98994,0.0442544,1.61736,-2.24076,0.145466,1.51629,-1.14723,0.0921415,1.5352
2.8256,0.0126337,1.62494,-2.23982,0.14489,1.51575,-1.06686,0.0899861,1.53646
2.97808,-0.0070774,1.58703,-2.23875,0.144877,1.5152,-0.984908,0.0880329,1.53694
-3.09231,-0.0152308,1.52952,-2.23743,0.1451,1.51554,-1.02576,0.0861853,1.53713
-2.99941,-0.00891626,1.49858,-2.23566,0.145141,1.51663,-1.0635,0.0843235,1.53742
-3.05633,-0.000110735,1.52343,-2.23363,0.145043,1.51814,-1.10137,0.0825394,1.53862
3.08907,0.0167653,1.56055,-2.23186,0.144925,1.51812,-1.01583,0.0811076,1.53904
3.13358,0.0158272,1.55797,-2.2306,0.144753,1.51686,-0.931609,0.0796335,1.53818
-3.09164,0.0100555,1.54415,-2.22974,0.144368,1.51441,-0.973965,0.0778647,1.5359
-3.00019,-0.0140151,1.51212,-2.22901,0.143471,1.511,-1.01377,0.0751487,1.53208
-2.96302,-0.017891,1.50306,-2.22848,0.141851,1.50635,-1.05223,0.0716997,1.52695
-3.08788,0.0144448,1.51074,-2.22825,0.139687,1.50101,-1.09273,0.0684339,1.52139
-2.91833,0.0665861,1.46388,-2.22718,0.137618,1.49694,-1.12819,0.0663701,1.51625
-2.94601,0.0046415,1.47707,-2.22444,0.135817,1.49247,-1.16186,0.0633698,1.51108
-2.9985,0.0283806,1.4966,-2.22101,0.133546,1.48535,-1.19524,0.0604449,1.50382
-2.86908,0.0507756,1.45771,-2.21758,0.130168,1.47543,-1.22534,0.0569406,1.49317
-2.78973,0.014291,1.40158,-2.21392,0.125436,1.46417,-1.25305,0.051451,1.48031
-2.8908,0.0496761,1.42791,-2.21001,0.119661,1.45107,-1.28198,0.0457557,1.46643
-3.00285,0.0797537,1.44334,-2.20596,0.113247,1.43654,-1.31242,0.0401496,1.45172
-3.08458,0.111243,1.46506,-2.20174,0.1068,1.4212,-1.34373,0.035254,1.43696
-3.1149,0.158442,1.46013,-2.19797,0.100844,1.40487,-1.37546,0.0318806,1.42141
-3.03988,0.13656,1.41005,-2.19479,0.0955376,1.38855,-1.40562,0.0287738,1.40519
-2.88285,0.0653412,1.35471,-2.19173,0.0905294,1.37295,-1.43217,0.0245971,1.3889
-2.92055,0.0338065,1.35487,-2.18835,0.085127,1.35818,-1.45863,0.0194869,1.37374
-3.0418,0.0517981,1.39222,-2.18482,0.0791175,1.34304,-1.48683,0.0142438,1.35927
-3.08523,0.0799473,1.4031,-2.18147,0.0724474,1.32705,-1.51551,0.00902123,1.34448
3.00012,0.0707769,1.45126,-2.17857,0.065575,1.30957,-1.42236,0.00352138,1.32949
2.96621,0.0887677,1.45354,-2.17658,0.0590435,1.28833,-1.33264,-0.00117459,1.31115
-2.86108,0.150589,1.26564,-2.17554,0.0523841,1.26602,-1.36219,-0.00466553,1.28838
-2.60007,0.0630094,1.18073,-2.17471,0.046023,1.24544,-1.38613,-0.00954589,1.26606
-2.45253,-0.021075,1.16892,-2.17259,0.0399068,1.22542,-1.40538,-0.0157703,1.2445
-2.72844,-0.0140848,1.22274,-2.16916,0.0332581,1.20551,-1.42848,-0.0222524,1.22455
-3.06167,0.0331511,1.28219,-2.16584,0.0257784,1.18488,-1.45789,-0.0284744,1.20548
3.00968,0.0355169,1.33418,-2.16422,0.0175744,1.16201,-1.36696,-0.0352345,1.18565
3.02498,0.0363284,1.36558,-2.16451,0.00907202,1.13726,-1.2794,-0.0421356,1.16498
2.76604,0.0643551,1.39861,-2.16634,0.00145392,1.11153,-1.20029,-0.0474715,1.14444
-2.63227,0.196396,0.959716,-2.16775,-0.00104028,1.08693,-1.23031,-0.0450385,1.11664
-2.16743,0.0196687,0.732837,-2.16631,-0.000754178,1.06312,-1.24764,-0.043464,1.08563
-2.16743,0.0196687,0.732837,-2.16488,-0.000468075,1.03931,-1.26463,-0.0419209,1.05524
-2.12656,-0.0418976,0.776237,-2.16062,-0.000171292,1.01562,-1.27769,-0.0416296,1.02644
-2.35214,-0.0145755,0.904954,-2.15502,-0.00195184,0.990965,-1.2937,-0.0428335,0.999854
-2.77163,0.0350566,1.04088,-2.14954,-0.00570306,0.966431,-1.31789,-0.0449519,0.976631
-3.10868,0.0446189,1.13561,-2.14512,-0.00980584,0.941822,-1.34937,-0.0471812,0.955694
2.91641,0.0569206,1.19296,-2.14277,-0.0129179,0.915018,-1.26175,-0.048149,0.934172
3.03479,0.0815553,1.15748,-2.14278,-0.0147196,0.88569,-1.17583,-0.0473206,0.909896
-2.69146,0.111693,0.881938,-2.14433,-0.0138902,0.855414,-1.20766,-0.0433274,0.879666
-2.16579,0.0646236,0.555286,-2.14422,-0.0115267,0.826906,-1.22672,-0.0388523,0.845241
-2.05208,0.0337597,0.455145,-2.14178,-0.00884378,0.800252,-1.24084,-0.0347707,0.811318
-2.12261,0.00958527,0.528868,-2.13736,-0.00796106,0.77576,-1.25414,-0.0330185,0.781667
-2.25541,0.0217197,0.680763,-2.13255,-0.00962442,0.7526,-1.26945,-0.0335539,0.756952
-2.74801,0.0638897,0.826866,-2.12862,-0.0128217,0.73026,-1.29517,-0.0347384,0.736457
-2.93048,0.0999514,0.902764,-2.12699,-0.0166369,0.70792,-1.32628,-0.0357834,0.71789
3.11314,0.0994656,0.93326,-2.12835,-0.0202923,0.684046,-1.23882,-0.0366608,0.698801
-2.96763,0.0804086,0.875924,-2.13202,-0.023106,0.65852,-1.277,-0.0370768,0.677329
-2.8537,0.0453412,0.786246,-2.13743,-0.0250996,0.631078,-1.31384,-0.0373821,0.652613
-2.54497,0.00545369,0.672444,-2.14369,-0.026486,0.602602,-1.34459,-0.0378841,0.625103
-2.30581,0.00391463,0.518816,-2.14983,-0.0275634,0.576129,-1.36983,-0.038104,0.597034
-2.18289,0.055335,0.354261,-2.15437,-0.0285662,0.556463,-1.39054,-0.037218,0.572906
-2.18291,0.0319965,0.328772,-2.157,-0.0292069,0.542634,-1.40896,-0.0364616,0.554471
-2.31596,0.0425021,0.402424,-2.15864,-0.0297944,0.530712,-1.42871,-0.035458,0.539747
-2.43279,0.0558932,0.511021,-2.16016,-0.0307865,0.517885,-1.45029,-0.0346033,0.526601
-2.60913,0.0498665,0.586571,-2.16182,-0.0322794,0.502054,-1.47508,-0.034377,0.512286
-2.7058,0.041638,0.620102,-2.16325,-0.0341772,0.482739,-1.5011,-0.0347165,0.495514
-2.9137,0.0420977,0.669682,-2.16473,-0.0361494,0.460357,-1.5308,-0.0351129,0.477063
-2.66631,0.012312,0.577829,-2.16668,-0.0375891,0.436824,-1.55543,-0.0355753,0.456016
-2.299,-0.0797648,0.421469,-2.16866,-0.0380061,0.413663,-1.57224,-0.0368678,0.432628
-2.00615,-0.128568,0.283012,-2.17015,-0.0378904,0.392516,-1.58238,-0.0385884,0.408911
-2.10694,-0.0526601,0.232609,-2.17067,-0.0376362,0.374086,-1.59337,-0.0386207,0.387323
-2.22803,-0.00957187,0.253206,-2.16985,-0.0377442,0.357339,-1.60527,-0.0381456,0.368229
-2.4044,0.0606865,0.316644,-2.16755,-0.0385127,0.34008,-1.61899,-0.0369221,0.350283
-2.54543,0.0776866,0.370377,-2.16408,-0.0398245,0.322075,-1.63412,-0.0359155,0.333041
-2.60601,0.0703365,0.393153,-2.16103,-0.040987,0.303144,-1.65057,-0.0349297,0.315691
-2.58061,0.0330975,0.394527,-2.1598,-0.0417875,0.284501,-1.66797,-0.0343537,0.298997
-2.53991,0.0356588,0.352648,-2.16078,-0.0421511,0.267967,-1.68637,-0.0333098,0.283866
-2.50935,0.0412762,0.305894,-2.1638,-0.0426,0.253382,-1.70579,-0.032258,0.270014
-2.47013,0.037263,0.289054,-2.16811,-0.0436349,0.23934,-1.7253,-0.0318817,0.256634
-2.23443,-0.00642352,0.150774,-2.17299,-0.0472689,0.224116,-1.74026,-0.0349339,0.239597
-2.22796,-0.0284179,0.123407,-2.17671,-0.0522453,0.208658,-1.75366,-0.0396804,0.222124
-2.22796,-0.0284179,0.123407,-2.18043,-0.0572216,0.193199,-1.76679,-0.044332,0.205
-2.22648,-0.0527972,0.138894,-2.18253,-0.0633058,0.178359,-1.77804,-0.0504637,0.189135
-2.35136,-0.0486785,0.190174,-2.18359,-0.0689851,0.165393,-1.79056,-0.0559938,0.176449
-2.5041,-0.0163601,0.22733,-2.18436,-0.0726405,0.153983,-1.80558,-0.0587834,0.166284
-2.53275,-0.00248797,0.25164,-2.18505,-0.0740269,0.143297,-1.82079,-0.0590162,0.157519
-2.52178,-0.00478967,0.237755,-2.18555,-0.0742307,0.131737,-1.8353,-0.0581314,0.147796
-2.43588,0.0109698,0.148203,-2.18591,-0.0741363,0.118015,-1.84767,-0.0566568,0.134356
-2.38389,0.0186645,0.079515,-2.18588,-0.0738609,0.102035,-1.85837,-0.0548805,0.117599
-2.2933,0.0548906,-0.00246465,-2.18526,-0.0732019,0.085117,-1.86646,-0.0520392,0.0986178
-2.27317,0.0252713,0.00364981,-2.18406,-0.0725216,0.0699675,-1.87342,-0.0498264,0.0818719
-2.31004,-0.0147276,0.0590536,-2.18273,-0.0717349,0.059356,-1.88085,-0.0483534,0.0710164
-2.40573,-0.012564,0.101558,-2.18223,-0.0707777,0.0523985,-1.89085,-0.0466996,0.0648088
-2.4744,0.011748,0.130891,-2.18288,-0.0694476,0.0457711,-1.90316,-0.0442271,0.0596356
-2.56451,0.0305882,0.132865,-2.18408,-0.0679577,0.0371518,-1.91756,-0.0412707,0.0526532
-2.50748,0.0283123,0.114734,-2.18496,-0.0672349,0.0260823,-1.93023,-0.0391707,0.0430467
-2.49341,0.022406,0.0885796,-2.18511,-0.0680354,0.0129568,-1.94164,-0.0387237,0.0310944
-2.45203,0.0317913,0.0687718,-2.18487,-0.0704656,-0.000914346,-1.95161,-0.039695,0.0182543
-2.47144,0.047841,0.0218312,-2.18506,-0.0737055,-0.0141356,-1.96219,-0.0411194,0.00536894
-2.43471,0.0113376,0.00816667,-2.18635,-0.0767643,-0.0256099,-1.97291,-0.0430679,-0.00581993
-2.35332,-0.00860674,0.0220226,-2.18937,-0.0785661,-0.0332067,-1.98347,-0.0441444,-0.0127079
-2.43298,-0.0189166,0.0284019,-2.19339,-0.0791215,-0.0390564,-1.9964,-0.0441841,-0.0176185
-2.44503,-0.0183199,0.0297253,-2.19783,-0.0789633,-0.0439794,-2.00973,-0.0435118,-0.0214961
-2.41038,-0.00408872,0.0220867,-2.20231,-0.0786984,-0.0488277,-2.02212,-0.0424637,-0.0253758
-2.43306,-0.000836102,0.00491154,-2.20676,-0.0784974,-0.0547307,-2.03471,-0.0414342,-0.030555
-2.37061,-0.0303427,-0.0272324,-2.21099,-0.0782965,-0.0619013,-2.04557,-0.0410155,-0.0375157
-2.29009,-0.0586711,-0.0576117,-2.21488,-0.0778186,-0.0689334,-2.05427,-0.0409002,-0.0448091
-2.23067,-0.0517233,-0.0724718,-2.21862,-0.0769679,-0.0755289,-2.06147,-0.040283,-0.0518259
-2.22822,-0.0386749,-0.110895,-2.22233,-0.0757975,-0.0813359,-2.06844,-0.0391039,-0.0586982
-2.22079,-0.0484649,-0.142142,-2.22576,-0.0744142,-0.0848314,-2.07485,-0.0379354,-0.0637927
-2.16877,-0.0438533,-0.138333,-2.22799,-0.0727325,-0.0873789,-2.07891,-0.0364058,-0.06778
-2.16877,-0.0438533,-0.138333,-2.23022,-0.0710508,-0.0899263,-2.08289,-0.0349067,-0.0716875
-2.254,-0.00490619,-0.118034,-2.23208,-0.0678777,-0.0919837,-2.08814,-0.0311971,-0.0746307
-2.27209,-0.00505405,-0.11188,-2.23443,-0.0638845,-0.0941689,-2.09412,-0.0267609,-0.0775172
-2.30554,-0.0177417,-0.0728148,-2.23597,-0.0612441,-0.0951184,-2.09986,-0.0239929,-0.0783537
-2.23368,-0.0216223,-0.0897871,-2.23826,-0.0591044,-0.0959508,-2.10478,-0.0218485,-0.0793981
-2.24525,-0.025749,-0.114038,-2.24099,-0.0576252,-0.0956539,-2.11027,-0.0204769,-0.0797999
-2.20894,-0.0256357,-0.147272,-2.24338,-0.056572,-0.0937378,-2.11458,-0.019548,-0.0792716
-2.14983,-0.0176063,-0.157438,-2.24498,-0.0563925,-0.0907991,-2.11685,-0.0193332,-0.077955
-2.21763,-0.00110785,-0.139668,-2.24583,-0.0577575,-0.0876047,-2.1197,-0.0203064,-0.0760587
-2.23344,0.0137483,-0.119782,-2.24624,-0.0607737,-0.0850176,-2.12238,-0.0225812,-0.0743978
-2.30098,0.0130585,-0.0953752,-2.24567,-0.0671455,-0.0825049,-2.12539,-0.0281127,-0.0723549
-2.30098,0.0130585,-0.0953752,-2.24509,-0.0735172,-0.0799923,-2.12834,-0.0335337,-0.0703529
-2.30098,0.0130585,-0.0953752,-2.24452,-0.079889,-0.0774796,-2.13123,-0.0388461,-0.068391
-2.28491,0.000109584,-0.101511,-2.24352,-0.0879865,-0.0751267,-2.13332,-0.0460026,-0.0667475
-2.34721,0.0110481,-0.0982122,-2.2422,-0.0980975,-0.072465,-2.1363,-0.0547703,-0.0647683
-2.40271,0.0169866,-0.0780665,-2.24064,-0.110541,-0.0690894,-2.14011,-0.0655302,-0.0617262
-2.41733,0.0168365,-0.0545328,-2.23897,-0.124668,-0.0661081,-2.14402,-0.0777272,-0.0586607
-2.40897,0.0105673,-0.0393512,-2.23728,-0.13986,-0.0646927,-2.14766,-0.0908495,-0.0568874
-2.43775,-0.0203669,-0.0301426,-2.23557,-0.155617,-0.0644918,-2.15178,-0.104881,-0.0561556
-2.48687,-0.0457481,-0.0100992,-2.23386,-0.172013,-0.064834,-2.15681,-0.119767,-0.0555699
-2.56033,-0.0329224,-0.0204472,-2.23251,-0.189272,-0.064601,-2.16356,-0.134943,-0.0546391
-2.59807,-0.0307712,-0.0401851,-2.23182,-0.207191,-0.0628341,-2.17157,-0.150421,-0.0526184
-2.45467,-0.060123,-0.0615498,-2.2317,-0.225483,-0.0593201,-2.17712,-0.166541,-0.0493533
-2.47909,-0.0862348,-0.0650262,-2.23197,-0.244244,-0.0540272,-2.18342,-0.183321,-0.0444797
-2.47384,-0.122236,-0.0786433,-2.23261,-0.263047,-0.0484572,-2.18986,-0.200526,-0.0397044
-2.40364,-0.161958,-0.0876527,-2.23321,-0.281233,-0.0432068,-2.19472,-0.217577,-0.035518
-2.42324,-0.210112,-0.0803259,-2.23337,-0.298971,-0.0393094,-2.19945,-0.234811,-0.0325947
-2.40215,-0.237456,-0.0781648,-2.23276,-0.316283,-0.0372762,-2.2029,-0.25183,-0.0315136
-2.49147,-0.225471,-0.0638828,-2.23159,-0.332999,-0.0370113,-2.20752,-0.267684,-0.0319013
-2.54506,-0.205865,-0.043008,-2.23013,-0.349182,-0.0373961,-2.21284,-0.282307,-0.0325006
-2.55487,-0.208743,-0.0190084,-2.22876,-0.36529,-0.0367478,-2.21835,-0.296621,-0.0315954
-2.62545,-0.202615,0.00379692,-2.22785,-0.38208,-0.0340435,-2.22559,-0.311195,-0.0282373
-2.53976,-0.219164,-0.00199202,-2.22738,-0.399914,-0.0292939,-2.23142,-0.326832,-0.0230578
-2.53773,-0.266445,-0.0138816,-2.2271,-0.418611,-0.0240648,-2.23726,-0.343947,-0.0177498
-2.5352,-0.327304,-0.0137986,-2.22654,-0.437617,-0.0197519,-2.24268,-0.36224,-0.0134442
-2.45532,-0.351252,-0.00878172,-2.22566,-0.456345,-0.0169091,-2.24607,-0.380375,-0.0105649
-2.61571,-0.372133,0.011979,-2.22474,-0.474211,-0.0160157,-2.25256,-0.397719,-0.00923849
